Date,Année,Jour Calendrier Saison,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Diff Temp (°C),Précip. tot. (mm),Précip. Tot. Hiver (mm),Nombre épisodes gel/dégel,Production moyenne par entaille (L),Débit sève (L/j),Sucre sève (%),Alimentation osmoseur (L/j),Osmoseur (heures opération/j),Pression osmoseur (bar),Sucre sortie osmoseur (%),Température Bouilloire (0C),Temps bouilloire (h),Sucre du sirop obtenu (%),Quantité de sirop obtenue (L),Transmittance produit (%),Pixel1_R,Pixel1_G,Pixel1_B,Pixel2_R,Pixel2_G,Pixel2_B,Pixel3_R,Pixel3_G,Pixel3_B,Pixel4_R,Pixel4_G,Pixel4_B,Pixel5_R,Pixel5_G,Pixel5_B,Pixel6_R,Pixel6_G,Pixel6_B,Pixel7_R,Pixel7_G,Pixel7_B,Pixel8_R,Pixel8_G,Pixel8_B,Pixel9_R,Pixel9_G,Pixel9_B,Classe Sirop
2000-04-15,2000,75,7,3.2,5.1,3.8,4.4,313.2,27,34.31536139,402.4,2.74,203,0.46,43.99,11.99,104.2358944,1.62,68,12.18,49.66,246.07,115.9,61.57,235.34,131.81,33.75,221.65,111.18,13.97,199.96,72.95,35.67,247.74,85.67,56.4,204.29,98.45,70.43,197.17,81.72,56.07,215.78,116.94,50.95,226.14,104.7993606,38.50330819,Foncé
2000-04-16,2000,76,8.1,-2.5,2.8,10.6,1,313.2,27,34.31536139,11225.4,2.99,5768,12.98,37.75,5.75,104.070593,5.36,67,377.19,50.36,226.38,111.19,71.77,214.98,96.22,4.19,232.41,109.63,17.96,207.24,74.12,24.49,212.56,132.19,68.62,219.92,129.18,33.68,247.38,136.43,21.56,248.62,78.55,0.99,255,134.1314809,71.01425451,Ambré
2000-04-17,2000,77,5.5,-4.9,0.3,10.4,0,313.2,27,34.31536139,11013.6,2.93,3342,7.52,41.16,9.16,104.2241298,5.56,68,356.54,29.6,134.01,61.01,79.33,129.48,74.76,9.62,95.96,30.3,19.46,126.62,72.45,62.72,96.24,18.68,44.07,96.14,33.18,52.55,104.71,58.39,46.49,143.64,15.27,76.75,139.71,35.34654538,66.653725,Foncé
2000-04-18,2000,78,9.1,-2.5,3.3,11.6,0,313.2,27,34.31536139,12284.4,2.97,5852,13.17,36.93,4.93,104.2426044,6.3,68,403.17,46.27,242.16,121.05,4.74,185.14,81.09,36.84,222.02,78.9,6.09,234.13,110.5,61.43,241.02,103.8,51.03,197.03,123.77,19.75,176.87,88.88,66.45,236.96,119.17,67.96,212.39,98.55474051,15.41786006,Foncé
2000-04-19,2000,79,8.4,3,5.7,5.4,0,313.2,27,34.31536139,571.9,3.2,108,0.24,38.72,6.72,104.4337035,1.52,69,19.95,18.26,24.37,82.8,94.98,5.33,54.21,62.36,15.01,14.77,38.13,33.23,77.57,41.78,31.54,56.76,43.59,0,57.01,45.92,50.18,21.84,106.02,46.91,9.8,66.44,0,48.75684691,55.40975117,Très Foncé
2000-04-20,2000,80,13.5,2.4,8,11.1,0,313.2,27,34.31536139,1175.5,2.98,611,1.38,40.06,8.06,104.4215906,1.63,69,38.16,50.03,217.34,85.54,10.51,214.9,102.67,5.9,231.41,95.23,6,209.29,110.35,51.77,223.2,70.93,33.8,231.81,135.78,39.28,223.04,127.83,53.71,253.83,84.24,44.66,196.35,65.59728355,42.6324614,Ambré
2000-04-21,2000,81,9.4,2.4,5.9,7,0,313.2,27,34.31536139,741.3,2.99,304,0.68,38.02,6.02,104.0624141,1.61,67,24.91,39.29,182.56,84.04,71.17,181.55,35.2,10.44,170.07,104,14.11,139.33,68.31,27.45,143.26,64.74,66.46,206.84,92.65,9.24,146.02,58.04,65.69,171.71,104.48,40.94,196.78,53.88970158,66.64268525,Foncé
2000-04-22,2000,82,4.5,3.2,3.9,1.3,3,313.2,27,34.31536139,137.7,2.92,46,0.1,44.79,12.79,103.6225079,1.56,65,4.66,31.87,116.73,64.64,51.7,115.39,45.17,35.84,134.19,51.82,31.86,130.43,86.48,28.81,98.38,63.97,67.09,140.68,40.31,14.82,151.01,87.1,22.36,135.06,54.58,16.4,119.8,68.60192709,69.2300454,Foncé
2000-04-23,2000,83,4.4,0.8,2.6,3.6,30.4,313.2,27,34.31536139,381.2,1.6,136,0.31,39.42,7.42,104.0768733,1.56,67,6.84,33.87,147.09,44.01,66.38,115.63,52.91,33.73,169.93,67.09,13.65,172.51,60.57,25.52,130.78,59.1,14.41,142.4,62.95,67.93,120.21,81.42,28.61,113.05,32.45,22.2,119.78,65.74990629,47.32186224,Foncé
2000-04-24,2000,84,7.3,-0.8,3.3,8.1,6.8,313.2,27,34.31536139,8577.9,2.81,5433,12.23,39.66,7.66,103.6344214,3.31,65,278.84,59.85,255,180.37,53.45,236.63,151.61,13.29,238.2,110.68,63.4,253.84,161.23,58.24,255,136.19,56.62,255,159.07,52.28,242.38,156.35,21.4,255,159.9,75.05,255,126.7080175,63.93200626,Ambré
2000-04-25,2000,85,6.1,-1.4,2.4,7.5,0,313.2,27,34.31536139,7942.5,2.99,2455,5.52,39.78,7.78,103.8736779,4.05,66,270.65,29.07,97.47,88.41,14.19,120.02,83.09,80.26,129.07,60.63,10.59,125.49,44.59,35.72,104.96,25.91,81.71,143.85,24.21,77.47,100.09,60.05,16.48,119.53,37.9,42.94,82.3,82.13720343,83.80360775,Foncé
2000-04-26,2000,86,11.1,0.1,5.6,11,0,313.2,27,34.31536139,1164.9,3.12,450,1.01,41.03,9.03,103.6017456,1.67,65,42.01,36.17,132.84,27.08,3.09,159.24,70.66,40.78,166.63,76.98,10.2,167.88,90.99,54.84,173.56,87.8,5.69,162.94,89.99,56.98,156.42,51.33,34.45,176.98,55.61,66.66,176.6,79.60760191,53.45312644,Foncé
2000-04-27,2000,87,7.4,0.8,4.1,6.6,0.4,313.2,27,34.31536139,698.9,3.13,310,0.7,38.85,6.85,104.0816264,1.57,67,24.57,41.33,156.66,73.68,65.25,217.36,85.21,58.47,217.77,47.21,43.95,166.76,71.28,4.41,182.61,86.97,36.43,181.62,82.98,64.03,213.38,62.68,54.93,174.46,98.01,45.76,223.51,77.454688,32.13695291,Foncé
2000-04-28,2000,88,14.7,2,8.4,12.7,0,313.2,27,34.31536139,1344.9,3.07,780,1.76,37.24,5.24,104.0556057,1.57,67,46.28,53.79,215.6,144.37,61.74,255,86.83,62.41,246.84,83.28,56.96,209.08,148.8,15.2,214.29,100.79,4.18,237.96,112.16,2.52,255,105.27,60.65,228.47,150,49.01,212.98,137.4445564,6.480095629,Ambré
2000-04-29,2000,89,18.6,0.3,9.5,18.3,0,313.2,27,34.31536139,1938,3.19,821,1.85,43.34,11.34,104.2299057,1.57,68,68.41,39.11,174.57,63.13,2.14,181.75,34.49,57.03,139.89,50.55,30.99,183.08,99.3,25.25,141.92,100.74,16.7,201,74.01,62.46,202.06,40.47,14.55,208.34,42.96,17.48,139.03,85.73062666,33.89932372,Foncé
2000-04-30,2000,90,12.1,0.9,6.5,11.2,0,313.2,27,34.31536139,1186.1,2.97,396,0.89,35.13,3.13,104.0497356,1.64,67,39.59,30.67,144.76,69.25,65.39,121.28,69.96,21.51,117.88,42.49,36.08,85.18,74.74,8.71,122.95,71.71,45.36,117.69,50.12,15.13,116.19,76.03,53.05,137.18,78.39,35.79,108.29,83.4312716,69.96727774,Foncé
2001-02-01,2001,1,-7.2,-10.5,-8.9,3.3,1,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-02,2001,2,-4.9,-10.4,-7.7,5.5,3.2,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-03,2001,3,-5,-17.7,-11.4,12.7,2.2,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-04,2001,4,-9.7,-22.7,-16.2,13,0,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-05,2001,5,-5,-14.6,-9.8,9.6,4.8,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-06,2001,6,-2.1,-6,-4.1,3.9,7.8,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-07,2001,7,-3.4,-10.6,-7,7.2,0,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-08,2001,8,-4.8,-13.7,-9.3,8.9,0,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-09,2001,9,-2.1,-13.9,-8,11.8,8.7,450,22,24.58799147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-10,2001,10,5.9,-17.5,-5.8,23.4,21.2,450,22,24.58799147,15443.4,1.6,7053,15.87,39.1,7.1,104.2625888,6.22,68,273.94,57.94,255,158.99,26.58,255,152.12,38.41,255,169.42,15,247.59,152.77,19.41,219.84,99.54,30.45,255,128.48,32.15,255,148.19,10.62,224.4,100.9,11.75,229.61,120.1021274,63.21605085,Ambré
2001-02-11,2001,11,-11.8,-20,-15.9,8.2,0,450,22,24.58799147,541.2,2.66,197,0.44,35.87,3.87,103.8704778,1.52,66,16.4,46.03,222.32,102.78,15.46,243.04,101.45,55.24,220.02,107.3,16.79,234.19,63.07,47.7,246.62,89.19,31.6,227.41,84.59,28.85,218.66,117.87,0,210.22,0,0,211.68,0,0,Foncé
2001-02-12,2001,12,-11.9,-20.9,-16.4,9,0,450,22,24.58799147,594,2.77,315,0.71,40.52,8.52,104.0837038,1.65,67,18.46,66.82,254.24,177.87,39.44,255,155.05,58.56,255,204.64,80.81,255,160.59,87.86,255,196.35,88.18,231.73,192.5,29.41,251.26,144.02,62.89,243.51,186.5,22.9,255,208.2481558,50.80617681,Ambré
2001-02-13,2001,13,-6.1,-14.4,-10.3,8.3,0,450,22,24.58799147,547.8,2.86,165,0.37,40.42,8.42,104.0637421,1.64,67,17.58,37.82,205.21,68.91,46.44,189.2,73.14,67.92,160.36,35.86,54.75,187.83,95.46,0.28,180.13,38.42,2.46,132.06,37.73,0.3,148.45,62.24,67.18,141.39,38.9,36.97,138.27,51.64800822,39.65051412,Foncé
2001-02-14,2001,14,-5.2,-15,-10.1,9.8,6,450,22,24.58799147,646.8,2.5,298,0.67,39.68,7.68,104.2075343,1.69,68,17.87,57.65,222.79,138.1,36.45,221.97,114.55,75.59,229.68,140.49,52.93,255,162.28,76.35,255,168.66,26.83,242.64,141.74,12.25,227.57,120.03,20.53,233.13,155.81,72.08,245.41,154.6392004,19.05601222,Ambré
2001-02-15,2001,15,-1.9,-15.8,-8.9,13.9,0,450,22,24.58799147,917.4,2.74,278,0.63,38.4,6.4,104.4105649,1.7,69,27.39,37.79,157.5,63.32,33.69,201.76,74.73,17.08,178.38,77.98,36.9,173.63,53.19,54.19,145.4,66.59,36.45,179.93,56.8,40.88,187.53,96.65,4.26,194.19,79.33,39.58,202.43,79.07276817,2.852981183,Foncé
2001-02-16,2001,16,-4.3,-20.2,-12.3,15.9,0,450,22,24.58799147,1049.4,2.63,294,0.66,42.63,10.63,104.0716807,1.53,67,30.95,34.81,141.13,92.79,76.46,137.07,43.44,45.31,163.37,33.67,14.76,159.84,35.73,45.69,129.95,31.55,4.46,117.24,69.21,64.69,167.74,37.2,52.5,145.7,36.41,54.71,128.65,74.72211194,25.07352789,Foncé
2001-02-17,2001,17,-4.6,-20,-12.3,15.4,0.4,450,22,24.58799147,1016.4,2.72,524,1.18,40.39,8.39,103.8668494,1.64,66,31.47,63.83,255,157.32,68.9,255,158.66,31.26,255,176.3,82.15,237.52,149.8,76.79,231.22,137.8,62.77,251.86,188.96,49.29,249.42,197.22,32.06,255,137.84,66.33,241.64,193.5784097,20.64221805,Ambré
2001-02-18,2001,18,-11.5,-22.3,-16.9,10.8,1.2,450,22,24.58799147,712.8,2.68,406,0.91,37.95,5.95,104.0769392,1.68,67,21.41,70.28,255,212.98,58.58,255,224.49,40.72,255,191.55,44.02,255,225.47,102.63,255,213.27,101.69,245.67,170.73,100.66,255,199.25,96.28,255,204.59,95.2,255,188.6293403,29.33533239,Ambré
2001-02-19,2001,19,-1.8,-12.9,-7.4,11.1,9.4,450,22,24.58799147,732.6,2.25,248,0.56,41.01,9.01,104.0690706,1.61,67,18.53,41.62,187.3,63.73,26.69,165.37,109.01,25.24,173.17,91.81,71.53,163.33,44.15,41.61,177.4,45.71,12.87,223.18,104.7,5.32,193.96,65.5,37.93,203.45,74.36,0,179.15,0,0,Foncé
2001-02-20,2001,20,1,-1.8,-0.4,2.8,3.5,450,22,24.58799147,184.8,2.7,93,0.21,42.27,10.27,103.6890841,1.68,65,5.78,61.65,244.35,171.06,56.01,236.43,153.91,68.12,255,132.33,13.01,255,125.8,79.47,255,115.5,25.59,247.56,155.18,76.31,252.78,182.69,20.92,255,151.57,85.43,255,151.7118392,46.71921706,Ambré
2001-02-21,2001,21,0.8,-23.6,-11.4,24.4,0,450,22,24.58799147,1610.3,2.65,815,1.83,39.59,7.59,104.0114236,1.69,67,47.93,61.78,253.49,173.46,54.91,228.62,148.58,38.95,255,134.95,62.57,254.58,155.06,14.87,255,168.1,75.72,239.64,186.11,80.32,225.36,127.25,51.65,255,188.92,38.33,255,138.1969792,25.94877337,Ambré
2001-02-22,2001,22,-18.3,-26.3,-22.3,8,0,450,22,24.58799147,528,2.82,170,0.38,35.09,3.09,104.0056943,1.64,67,16.72,39.16,156.53,32.24,62.75,181.31,72.37,45.51,157.31,67.31,38.82,204.06,86.42,44.24,203.52,64.34,57.98,170.28,41.95,10.15,150.19,101.65,44.06,145,83.33,52.68,173.2,55.13812837,23.6649062,Foncé
2001-02-23,2001,23,-7.2,-19.4,-13.3,12.2,3.7,450,22,24.58799147,805.2,2.69,292,0.66,37.64,5.64,103.8937366,1.56,66,24.64,43.95,219.85,47.43,30.6,230.92,61.06,44.03,219.02,66.71,51.51,182.67,73.45,5.85,168.66,49.21,8.48,239.09,58.78,2.2,197.15,107.91,42.16,168.79,117.71,38.26,213.74,95.34252038,8.3264329,Foncé
2001-02-24,2001,24,-10.8,-20.1,-15.5,9.3,0,450,22,24.58799147,613.8,2.76,261,0.59,43.4,11.4,104.2675609,1.64,68,18.7,51.35,223.71,125.96,36.15,206.57,104.98,69.4,219.43,139.96,61.49,251.25,105.34,66.64,237.67,97.12,62.47,250.9,85.52,72.22,228.81,124.37,30.88,207.83,91.79,53.99,226.75,111.328003,70.45153887,Ambré
2001-02-25,2001,25,-3.5,-20.2,-11.9,16.7,16,450,22,24.58799147,1102.2,1.97,492,1.11,40.22,8.22,104.282835,1.66,68,23.95,53.71,255,95.83,12.44,237.85,96.21,19.6,251.4,117.54,22.89,250.56,105.08,9.04,224.24,131.55,20.56,255,111.35,32.39,208.69,145.59,56.96,209.22,144.2,60.28,209.68,135.787854,73.08380991,Ambré
2001-02-26,2001,26,1.6,-10.8,-4.6,12.4,5.4,450,22,24.58799147,818.4,2.41,392,0.88,36.94,4.94,104.2031846,1.52,68,21.8,57.42,254.81,167.62,68.61,242.34,150.72,71.03,255,147.31,45.47,255,139.7,33.43,247.27,158.75,65.99,225.62,95.39,65.14,231.11,107.18,7.14,221.84,98.84,29.9,241.54,131.0009517,31.21898685,Ambré
2001-02-27,2001,27,-6,-18.1,-12.1,12.1,0,450,22,24.58799147,798.6,2.64,443,1,41.8,9.8,104.2889157,1.56,68,23.34,66.26,255,169.02,34.46,235.36,162.42,28.24,246.4,206.1,28.53,255,177.9,52.7,255,192.74,83.28,255,151.41,93.79,255,188.4,35.18,255,149.6,24.72,234.53,199.3607502,67.45988106,Ambré
2001-02-28,2001,28,-11,-21.3,-16.2,10.3,0,450,22,24.58799147,679.8,2.85,256,0.58,39.14,7.14,103.8615838,1.66,66,22.04,44.81,176.41,90.49,26.01,180.33,73.63,9.63,223.83,119.92,13.89,203.94,111.58,12.15,196.28,116,53,222.87,118.49,19.94,201.9,65.57,35.52,233.33,116.9,12.9,170.15,66.56600108,13.44698894,Foncé
2001-03-01,2001,29,-13.8,-23.7,-18.8,9.9,0,450,22,24.58799147,653.4,2.6,291,0.65,41.55,9.55,103.8560602,1.66,66,19.39,52.81,223.36,101.47,60.21,255,100.15,7.52,248.22,76.6,61.9,215.15,116.12,60.26,255,134.01,4.75,246.17,77.54,32.8,217.61,130.87,27.93,222.92,75.95,16.29,255,82.3813675,65.78352853,Ambré
2001-03-02,2001,30,-12.4,-23,-17.7,10.6,0,450,22,24.58799147,699.6,2.72,278,0.63,35.17,3.17,103.8882654,1.62,66,21.71,46.94,221.81,105.68,12.55,202.5,68.02,68.84,205.87,82.65,22.49,234.76,72.09,21.14,244.6,62.67,22.29,180.54,103.34,2.21,192.09,127.58,33.5,236.64,77.11,42.83,184.57,60.35653835,18.98225844,Foncé
2001-03-03,2001,31,-9.2,-25.5,-17.4,16.3,0,450,22,24.58799147,1075.8,2.6,437,0.98,37.52,5.52,104.4104924,1.69,69,30.43,47.81,196.18,61.02,21,182.68,76.51,69.93,188.98,59.18,1.42,236.7,81.52,59.26,224.34,86.54,5,228.94,130.53,22.98,209.47,121.72,64.02,254.84,58.98,39.85,213.23,69.05194299,72.01367818,Foncé
2001-03-04,2001,32,-3.8,-18.3,-11.1,14.5,0,450,22,24.58799147,957,2.72,301,0.68,42.55,10.55,104.2989555,1.56,68,28.75,36.88,134.27,33.3,24.46,148.94,43.32,28.77,141.91,76.01,34.77,157.05,33.63,61.09,186.34,32.96,41.67,156.67,80.1,20.07,189.92,43.37,51.47,141.32,38.61,39.35,140.34,72.73119363,64.52821088,Foncé
2001-03-05,2001,33,-1.2,-15,-8.1,13.8,0,450,22,24.58799147,910.8,2.67,202,0.45,35.12,3.12,104.0936549,1.67,67,27.33,25.91,98.95,33.37,50.86,114.97,19.14,20.53,66.67,65.28,49.42,91.6,42.98,20.8,51.26,57.79,75.2,79.8,50.96,66.01,81.24,19.27,43.11,49.5,48.23,44.44,107.97,62.29908449,68.25488225,Foncé
2001-03-06,2001,34,0.3,-2.9,-1.3,3.2,0.6,450,22,24.58799147,211.2,2.61,87,0.2,38.3,6.3,104.4958181,1.68,69,6,47.94,221.29,106.31,57.72,209.23,110.46,50.56,219.35,125.37,42.32,247.07,96.7,5.34,255,129.01,11.67,212.82,111.88,55.82,192.4,57.45,57.72,205.91,128.22,14.76,197.74,86.84853099,35.71459211,Foncé
2001-03-07,2001,35,-1.4,-9.7,-5.6,8.3,0.4,450,22,24.58799147,547.8,2.62,122,0.27,36.79,4.79,104.4730047,1.52,69,15.64,25.82,104.98,59.59,23.93,63.9,47.55,50.57,65.2,44.91,55.62,116.37,77.07,44.43,59.57,82.05,75.84,61.51,28.02,71.55,107.04,57.14,31.11,53.3,81.97,16.46,91.27,85.77345792,72.80969198,Foncé
2001-03-08,2001,36,4.5,-11.8,-3.7,16.3,0,450,22,24.58799147,10757.6,2.64,4061,9.14,39.5,7.5,104.0972805,5.13,67,319.13,43.6,214.83,97.37,69.61,232.56,72.98,33.41,210.31,52.08,46.89,173.56,48.28,19.15,195.26,108.34,66.11,197.79,87.91,63.81,165.4,44.25,38.48,200.14,90.04,69.9,183.78,69.14038813,44.37323419,Foncé
2001-03-09,2001,37,2,-5.2,-1.6,7.2,0,450,22,24.58799147,475.2,2.58,267,0.6,38.83,6.83,104.2927782,1.54,68,13.58,64.65,255,151.2,37.95,255,162.38,69.74,255,160.37,61.48,255,138.27,38.43,255,203.99,27.51,255,188.88,50.39,255,163,37.32,229.51,130.61,55.72,255,177.4820365,87.33000754,Ambré
2001-03-10,2001,38,4,-5.4,-0.7,9.4,0,450,22,24.58799147,620.4,2.82,171,0.38,40.52,8.52,103.8021076,1.62,66,19.92,31.6,107.71,62.31,61.57,139.73,87.08,78.08,108.09,19.94,54.34,157.44,73.38,54.09,148.76,40.46,37.99,141.28,55.08,70.41,131.88,83.8,25.2,129.99,78.74,71.88,94.18,17.09532104,11.92305587,Foncé
2001-03-11,2001,39,-0.3,-10,-5.2,9.7,2.4,450,22,24.58799147,640.2,2.59,183,0.41,41.26,9.26,104.6836137,1.65,70,17.82,32.64,110.35,40.64,7.97,121.37,65.05,40.01,164.98,49.21,70.44,149.99,22.23,74.38,158.64,75.86,41.36,124.22,89.04,41.86,169.7,53.31,7.88,143.41,19.14,33.98,128.39,62.39662308,78.14413616,Foncé
2001-03-12,2001,40,-6.8,-14.4,-10.6,7.6,0,450,22,24.58799147,501.6,2.84,278,0.63,40.51,8.51,104.0507562,1.69,67,15.96,63.05,255,130.92,74.5,255,162.71,58.79,238.31,159.78,83.07,250.98,123.62,26.92,255,172.38,21.68,255,154.87,62.92,255,137.79,82.5,252.01,187.18,53.7,247.31,182.0282736,29.73275064,Ambré
2001-03-13,2001,41,-4.1,-8,-6.1,3.9,8,450,22,24.58799147,257.4,2.48,77,0.17,37.86,5.86,104.2156952,1.53,68,7.04,33.9,172.45,86.46,22.76,169.34,83.78,6.22,177.87,55.48,65.69,113.13,65.77,22.47,127.43,66.9,62.47,126.73,54.48,75.96,110.57,75.2,13.95,170.65,68.62,60.19,122.5,59.16936441,40.28873644,Foncé
2001-03-14,2001,42,0.7,-4.9,-2.1,5.6,12,450,22,24.58799147,369.6,2.27,90,0.2,39.47,7.47,103.6916299,1.61,65,9.71,27.49,128.56,30.04,74.45,79.52,71.98,83.96,108.67,25.01,21.18,114.48,68.77,24.81,80.44,36.29,12.13,132.37,53.48,51.08,73.98,65.2,16.36,75.45,78.59,53.04,81.96,73.53360476,65.4514123,Foncé
2001-03-15,2001,43,-0.1,-6.4,-3.3,6.3,0,450,22,24.58799147,415.8,2.74,212,0.48,40.56,8.56,104.022355,1.65,67,12.76,57.33,255,93.79,32.71,255,158.75,68.78,255,163.29,71.2,255,125.36,53.12,219.61,108,68.64,235.3,155.11,60.06,242.33,118.51,39.13,255,130.6,40.96,255,109.5898062,58.86329821,Ambré
2001-03-16,2001,44,-0.7,-10.9,-5.8,10.2,0,450,22,24.58799147,673.2,2.84,313,0.7,37.86,5.86,104.241613,1.64,68,21.13,52.08,255,121.43,69.78,237.16,114.37,50.39,229.76,114.52,69.04,203.73,95.98,46.11,217.24,95.82,47.58,210.31,91.89,13.31,247.24,133.39,38.31,224.13,105.46,39.23,255,79.02862662,58.01933257,Ambré
2001-03-17,2001,45,1.2,-12.2,-5.5,13.4,0,450,22,24.58799147,884.4,2.81,430,0.97,39.05,7.05,103.8126853,1.67,66,28.28,54.24,239.58,124.53,15.4,255,138.5,5.1,255,118.47,9.79,223.09,80.68,30.22,229.96,102.21,28.72,249.25,94.65,71.79,255,126.54,56.07,216.13,141.58,36.24,255,98.96356157,32.70547242,Ambré
2001-03-18,2001,46,2.8,-6.3,-1.8,9.1,0,450,22,24.58799147,600.6,2.7,120,0.27,39.03,7.03,104.0740582,1.52,67,18.18,22.2,70.64,29.68,51.62,48.2,30.49,82.84,25.18,62.96,43.09,55.89,14.88,75.07,67.55,70.95,25.8,50.91,47.34,86.92,53.83,11.84,94.76,45.76,33.56,73.37,52.85,11.01755142,93.50651862,Très Foncé
2001-03-19,2001,47,4.8,-2.6,1.1,7.4,0,450,22,24.58799147,4883.8,2.75,2176,4.9,40.66,8.66,104.236689,2.14,68,148.5,49.32,229.27,96.24,11.26,253.65,83.62,15.01,220.15,117.6,62.8,255,68.55,4.25,255,108.92,40.07,213.29,121.63,41.97,247.98,119.37,9.76,252.14,125.69,23.67,195.71,110.099265,36.94028102,Foncé
2001-03-20,2001,48,6.6,-5.3,0.7,11.9,0,450,22,24.58799147,7853.7,2.87,3943,8.87,38.72,6.72,104.0720442,3.53,67,252.51,55.35,255,120.77,36.69,245.47,121.09,53.52,255,156.16,47.9,244.7,124.4,12.13,255,141.1,29.61,217.71,150.61,46.96,253.48,141.83,2.61,255,134.97,34.28,243.43,145.8461336,77.00401583,Ambré
2001-03-21,2001,49,5.7,-5.1,0.3,10.8,0,450,22,24.58799147,7127.7,2.75,3783,8.51,42.22,10.22,103.6123821,2.78,65,226.74,58.28,255,128.4,65.79,226.92,156.75,24.39,255,164.05,13.6,255,137.52,33.27,255,145.94,62.57,220.42,167.82,39.1,255,107.98,72.59,225.82,132.07,7.94,218.91,155.3999429,22.6348599,Ambré
2001-03-22,2001,50,1.7,-0.3,0.7,2,15.8,450,22,24.58799147,132,2.03,80,0.18,39.4,7.4,103.8819217,1.56,66,3.05,66.29,255,160.14,68.94,237.91,144.18,62.2,255,156.69,52.91,249.89,194.84,85.03,255,143.43,91,255,152,40,255,207.48,43.03,232.11,211.5,21.78,255,171.2625053,21.10213232,Ambré
2001-03-23,2001,51,1.4,-2.5,-0.6,3.9,1.6,450,22,24.58799147,257.4,2.64,132,0.3,41.65,9.65,104.0585032,1.58,67,7.63,55.87,212.61,107.85,7.1,232.31,103.4,30.97,253.92,159.3,4.8,255,143.04,14.42,255,142.86,48.31,255,87.26,60.8,220.41,111.19,19.91,255,127.49,56.79,251.25,159.6595782,68.4715097,Ambré
2001-03-24,2001,52,1,-7.2,-3.1,8.2,0,450,22,24.58799147,541.2,2.67,212,0.48,39,7,104.2550851,1.51,68,15.99,42.5,226.98,83.78,1.38,195.02,101.08,53.49,162.14,47.71,17.53,206.35,56.99,14.37,199.83,75.62,30.2,204.79,101.69,68.02,223.67,58.97,35.58,174.84,67.69,36.56,168.04,101.6178298,31.5789227,Foncé
2001-03-25,2001,53,-3.1,-10.3,-6.7,7.2,0,450,22,24.58799147,475.2,2.78,174,0.39,38.98,6.98,104.020261,1.64,67,14.83,39.57,168.46,68.54,67.85,168.55,98.88,3.53,160.69,68.83,21.19,199.08,40.28,56.68,154.5,60.71,67.69,204.03,74.08,23.4,159.52,98.05,36.11,160.68,42.8,62.16,188.16,105.0394634,29.31677983,Foncé
2001-03-26,2001,54,-2.1,-12.6,-7.4,10.5,0,450,22,24.58799147,693,2.85,421,0.95,42.54,10.54,104.0240429,1.66,67,22.17,65.39,255,155.31,47.79,243.91,173.78,89.8,255,207.17,59.29,255,164.93,51.83,255,170.73,40.55,255,203.6,79.54,255,164.75,90.29,237.7,154.04,67.57,255,176.8238041,75.93619396,Ambré
2001-03-27,2001,55,-1.6,-8.5,-5.1,6.9,0,450,22,24.58799147,455.4,2.59,176,0.4,37.86,5.86,104.2575431,1.6,68,13.06,41.43,208.02,61.17,58.89,214.34,44.09,39.92,161.2,104.13,0,221.97,0,0,177.84,0,0,188.18,0,0,184.42,0,0,218.95,0,0,163.38,0,0,Foncé
2001-03-28,2001,56,1.6,-7.4,-2.9,9,0,450,22,24.58799147,594,2.68,252,0.57,39.6,7.6,103.8197279,1.6,66,18.11,45.29,205.46,122.51,42.49,179.98,66.22,68.12,227.95,55.57,41.55,238.69,103.42,70.55,184.97,65.62,52.4,242.79,64.54,54.99,237.03,121.16,4.59,201.15,48.45,17.94,212.83,115.7144856,3.283545913,Foncé
